name	ghidra_addr	body_bytes	callees	callers
zip_error_get	0019eb78	8	0	0
zip_fclose	0019eb80	110	2	1
_zip_cdir_free	0019ebf0	70	2	1
_zip_dirent_finalize	0019ec3c	42	1	1
_zip_cdir_grow	0019ec6c	68	2	1
_zip_cdir_new	0019ecb0	98	3	1
_zip_cdir_write	0019ed14	184	8	1
_zip_dirent_write	0019edd8	322	8	1
_zip_dirent_init	0019ef86	42	0	1
_zip_dirent_read	0019efb0	706	9	1
_zip_read2	0019f284	12	0	1
_zip_read4	0019f290	12	0	2
_zip_dirent_torrent_normalize	0019f380	166	5	1
_zip_free	0019f458	132	5	1
zip_file_error_clear	0019f4dc	8	0	0
zip_error_to_str	0019f4e4	146	3	0
zip_stat_init	0019f590	26	0	0
zip_fopen	0019f5c0	36	1	1
zip_unchange_all	0019f5e4	50	2	0
_zip_error_strerror	0019f618	242	7	0
SHA224_Init	0019f730	132	1	1
SHA256_Init	0019f7b4	132	1	1
SHA256_Update	0019f838	272	3	4
SHA256_Transform	0019f94c	8	1	0
SHA256_Final	0019f954	1048	3	1
SHA224	0019fd6c	96	4	0
SHA256	0019fdd0	100	4	0
OPENSSL_atomic_add	0019fe40	28	0	0
OPENSSL_cleanse	0019fe5c	84	0	1
CRYPTO_memcmp	0019feb0	56	0	0
_armv7_neon_probe	0019ff00	8	0	0
_armv7_tick	0019ff08	8	0	0
_armv8_aes_probe	0019ff10	8	0	0
_armv8_sha1_probe	0019ff18	8	0	0
_armv8_sha256_probe	0019ff20	8	0	0
_armv8_pmull_probe	0019ff28	8	0	0
OPENSSL_wipe_cpu	0019ff30	88	0	0
OPENSSL_instrument_bus	0019ff88	8	0	0
OPENSSL_instrument_bus2	0019ff90	8	0	0
sha256_block_data_order	001a00e0	4068	0	1
sha256_block_data_order_neon	001a0ef0	3048	0	0
__cxa_end_cleanup	001a1d20	12	2	0
__cxa_allocate_exception	001a1d30	38	3	1
__cxa_free_exception	001a1d5a	12	1	0
__cxa_allocate_dependent_exception	001a1d6a	30	3	1
__cxa_throw	001a1d8c	116	6	1
__cxa_begin_cleanup	001a1e18	74	2	1
__cxa_begin_catch	001a1ecc	100	2	1
__cxa_end_catch	001a1f3c	128	3	0
__cxa_decrement_exception_refcount	001a1fc4	62	0	0
__cxa_current_exception_type	001a2004	46	1	0
__cxa_rethrow	001a203c	86	5	0
__cxa_increment_exception_refcount	001a209c	28	0	0
__cxa_current_primary_exception	001a20b8	84	1	0
__cxa_rethrow_primary_exception	001a2118	108	5	0
__cxa_uncaught_exception	001a21b4	16	1	0
__cxa_uncaught_exceptions	001a21c4	18	1	1
__cxa_get_globals	001a21dc	58	4	1
__cxa_get_globals_fast	001a2224	40	2	1
__cxa_guard_acquire	001a22a8	96	4	1
__cxa_guard_release	001a231c	66	4	1
__cxa_guard_abort	001a2374	66	4	0
get_unexpected	001a23cc	14	0	1
terminate	001a23e0	74	2	1
unexpected	001a2448	20	1	0
get_terminate	001a2460	14	0	1
set_new_handler	001a24a8	30	0	0
get_new_handler	001a24cc	14	0	1
__gxx_personality_v0	001a24e0	336	7	0
__cxa_call_unexpected	001a2a14	98	5	1
__cxa_pure_virtual	001a2d68	12	1	0
__cxa_deleted_virtual	001a2d78	12	1	0
__dynamic_cast	001a362c	204	2	1
what	001a3c18	6	0	0
what	001a3c28	6	0	0
bad_alloc	001a3c34	12	0	1
what	001a3c48	6	0	0
bad_array_new_length	001a3c54	12	0	0
what	001a3c68	6	0	0
bad_array_length	001a3c74	12	0	0
what	001a3c88	6	0	0
operator.new	001a3c94	60	5	1
operator.new	001a3cd8	10	1	0
operator.new[]	001a3cf2	14	1	7
operator.new[]	001a3cf6	10	1	0
operator.delete[]	001a3d24	14	1	0
operator.new	001a3d28	116	6	1
operator.new	001a3da8	10	1	0
operator.new[]	001a3dc2	14	1	1
operator.new[]	001a3dc6	10	1	0
operator.delete	001a3de0	14	1	1
operator.delete	001a3de8	6	0	0
operator.delete[]	001a3dee	14	1	1
operator.delete[]	001a3df6	8	0	0
bad_cast	001a3e04	12	0	0
~bad_cast	001a3e18	16	1	0
what	001a3e28	6	0	0
bad_typeid	001a3e34	12	0	0
~bad_typeid	001a3e44	14	1	0
~bad_typeid	001a3e48	26	2	0
what	001a3e58	6	0	0
set_unexpected	001a3ec4	38	0	0
set_terminate	001a3ef4	38	0	0
__cxa_demangle	001a4030	528	12	0
