mangled(_Z..)	demangled	in_ios_hd	in_ios_105	in_android	addr_ios_hd	addr_android
_ZNK4FMOD11CoreSegment11getTimelineEv	FMOD::CoreSegment::getTimeline() const	Y			0020c348	
_ZNK4FMOD11CoreSegment12getContainerEv	FMOD::CoreSegment::getContainer() const	Y			0020c34c	
_ZNK4FMOD11CoreSegment15getStepSequenceEv	FMOD::CoreSegment::getStepSequence() const	Y			0020c340	
_ZNK4FMOD11CoreSegment16getTimeSignatureEv	FMOD::CoreSegment::getTimeSignature() const	Y			0020c330	
_ZNK4FMOD11CoreSegment17getBeatsPerMinuteEv	FMOD::CoreSegment::getBeatsPerMinute() const	Y			0020c338	
_ZNK4FMOD11CoreSegment18getLengthInSecondsEv	FMOD::CoreSegment::getLengthInSeconds() const	Y			0020c33c	
_ZNK4FMOD11CoreSegment8getThemeEv	FMOD::CoreSegment::getTheme() const	Y			0020c344	
_ZNK4FMOD13CoreParameter8getValueEv	FMOD::CoreParameter::getValue() const	Y			0020c7b8	
_ZNK4FMOD13EventProjectI3getEiPPNS_9SoundBankE	FMOD::EventProjectI::get(int, FMOD::SoundBank**) const	Y			00218928	
_ZNK4FMOD14PlayModeRandom2idEv	FMOD::PlayModeRandom::id() const	Y			002080b0	
_ZNK4FMOD15PlaybackHelperI10getFadeoutEv	FMOD::PlaybackHelperI::getFadeout() const	Y			00221e44	
_ZNK4FMOD15PlaybackHelperI12getFadeStartEv	FMOD::PlaybackHelperI::getFadeStart() const	Y			00221e50	
_ZNK4FMOD15PlaybackHelperI12getPauseTimeEv	FMOD::PlaybackHelperI::getPauseTime() const	Y			00221e28	
_ZNK4FMOD15PlaybackHelperI13getOutputRateEv	FMOD::PlaybackHelperI::getOutputRate() const	Y			00221e34	
_ZNK4FMOD15PlaybackHelperI14getCurrentTimeEv	FMOD::PlaybackHelperI::getCurrentTime() const	Y			00221e58	
_ZNK4FMOD15PlaybackHelperI15getMinimumDelayEv	FMOD::PlaybackHelperI::getMinimumDelay() const	Y			00221e30	
_ZNK4FMOD15PlaybackHelperI9getFadeinEv	FMOD::PlaybackHelperI::getFadein() const	Y			00221e38	
_ZNK4FMOD15PlaybackHelperI9getPausedEv	FMOD::PlaybackHelperI::getPaused() const	Y			00221e20	
_ZNK4FMOD15SampleContainer11getPlayModeEv	FMOD::SampleContainer::getPlayMode() const	Y			002081e8	
_ZNK4FMOD16PlayModeShuffled2idEv	FMOD::PlayModeShuffled::id() const	Y			002080c8	
_ZNK4FMOD16StringRepository3getEiPPc	FMOD::StringRepository::get(int, char**) const	Y			002189b8	
_ZNK4FMOD17ConstantCondition4typeEv	FMOD::ConstantCondition::type() const	Y			00206080	
_ZNK4FMOD17CoreCueRepository15getSupportedTagEv	FMOD::CoreCueRepository::getSupportedTag() const	Y			0020c3e4	
_ZNK4FMOD17CoreCueRepository21getMusicEntityListingEv	FMOD::CoreCueRepository::getMusicEntityListing() const	Y			0020c3d8	
_ZNK4FMOD17PlayModeNullState5countEv	FMOD::PlayModeNullState::count() const	Y			00208398	
_ZNK4FMOD17PlayModeNullState5indexEv	FMOD::PlayModeNullState::index() const	Y			00208390	
_ZNK4FMOD17PlayModeNullState8parentIDEv	FMOD::PlayModeNullState::parentID() const	Y			0020839c	
_ZNK4FMOD18CoreLinkRepository15getSupportedTagEv	FMOD::CoreLinkRepository::getSupportedTag() const	Y			0020c6e4	
_ZNK4FMOD18ParameterCondition4typeEv	FMOD::ParameterCondition::type() const	Y			00205fe0	
_ZNK4FMOD18PlayModeSequential2idEv	FMOD::PlayModeSequential::id() const	Y			002080a4	
_ZNK4FMOD18RuntimeCoreFactory16getCueRepositoryEv	FMOD::RuntimeCoreFactory::getCueRepository() const	Y			0021e1ec	
_ZNK4FMOD18RuntimeCoreFactory17getLinkRepositoryEv	FMOD::RuntimeCoreFactory::getLinkRepository() const	Y			0021e234	
_ZNK4FMOD18RuntimeCoreFactory18getSceneRepositoryEv	FMOD::RuntimeCoreFactory::getSceneRepository() const	Y			0021e204	
_ZNK4FMOD18RuntimeCoreFactory18getThemeRepositoryEv	FMOD::RuntimeCoreFactory::getThemeRepository() const	Y			0021e210	
_ZNK4FMOD18RuntimeCoreFactory20getSegmentRepositoryEv	FMOD::RuntimeCoreFactory::getSegmentRepository() const	Y			0021e228	
_ZNK4FMOD18RuntimeCoreFactory21getTimelineRepositoryEv	FMOD::RuntimeCoreFactory::getTimelineRepository() const	Y			0021e21c	
_ZNK4FMOD18RuntimeCoreFactory22getParameterRepositoryEv	FMOD::RuntimeCoreFactory::getParameterRepository() const	Y			0021e1f8	
_ZNK4FMOD19CoreSceneRepository15getSupportedTagEv	FMOD::CoreSceneRepository::getSupportedTag() const	Y			0020c4d8	
_ZNK4FMOD19CoreThemeRepository15getSupportedTagEv	FMOD::CoreThemeRepository::getSupportedTag() const	Y			0020c54c	
_ZNK4FMOD19MusicStateCondition4typeEv	FMOD::MusicStateCondition::type() const	Y			00206030	
_ZNK4FMOD19PlayModeRandomState5countEv	FMOD::PlayModeRandomState::count() const	Y			002082f4	
_ZNK4FMOD19PlayModeRandomState5indexEv	FMOD::PlayModeRandomState::index() const	Y			002082f0	
_ZNK4FMOD19PlayModeRandomState8parentIDEv	FMOD::PlayModeRandomState::parentID() const	Y			002082f8	
_ZNK4FMOD21CoreSegmentRepository15getSupportedTagEv	FMOD::CoreSegmentRepository::getSupportedTag() const	Y			0020c670	
_ZNK4FMOD21PlayModeShuffleGlobal2idEv	FMOD::PlayModeShuffleGlobal::id() const	Y			002081a8	
_ZNK4FMOD21PlayModeShuffleGlobal5State5countEv	FMOD::PlayModeShuffleGlobal::State::count() const	Y			00208194	
_ZNK4FMOD21PlayModeShuffleGlobal5State8parentIDEv	FMOD::PlayModeShuffleGlobal::State::parentID() const	Y			00208198	
_ZNK4FMOD21PlayModeShuffledState5countEv	FMOD::PlayModeShuffledState::count() const	Y			002081f8	
_ZNK4FMOD21PlayModeShuffledState5indexEv	FMOD::PlayModeShuffledState::index() const	Y			002081ec	
_ZNK4FMOD21PlayModeShuffledState8parentIDEv	FMOD::PlayModeShuffledState::parentID() const	Y			002081fc	
_ZNK4FMOD22CoreTimelineRepository15getSupportedTagEv	FMOD::CoreTimelineRepository::getSupportedTag() const	Y			0020c5c0	
_ZNK4FMOD22PlayModeRandomNoRepeat2idEv	FMOD::PlayModeRandomNoRepeat::id() const	Y			002080bc	
_ZNK4FMOD23CoreParameterRepository15getSupportedTagEv	FMOD::CoreParameterRepository::getSupportedTag() const	Y			0020c464	
_ZNK4FMOD23CoreParameterRepository21getMusicEntityListingEv	FMOD::CoreParameterRepository::getMusicEntityListing() const	Y			0020c458	
_ZNK4FMOD23PlayModeSequentialState5countEv	FMOD::PlayModeSequentialState::count() const	Y			00208344	
_ZNK4FMOD23PlayModeSequentialState5indexEv	FMOD::PlayModeSequentialState::index() const	Y			00208340	
_ZNK4FMOD23PlayModeSequentialState8parentIDEv	FMOD::PlayModeSequentialState::parentID() const	Y			00208348	
_ZNK4FMOD24PlayModeSequentialGlobal2idEv	FMOD::PlayModeSequentialGlobal::id() const	Y			00208118	
_ZNK4FMOD24PlayModeSequentialGlobal5State5countEv	FMOD::PlayModeSequentialGlobal::State::count() const	Y			002080d8	
_ZNK4FMOD24PlayModeSequentialGlobal5State5indexEv	FMOD::PlayModeSequentialGlobal::State::index() const	Y			002080d4	
_ZNK4FMOD24PlayModeSequentialGlobal5State8parentIDEv	FMOD::PlayModeSequentialGlobal::State::parentID() const	Y			002080dc	
_ZNK4FMOD27PlayModeRandomNoRepeatState5countEv	FMOD::PlayModeRandomNoRepeatState::count() const	Y			00208294	
_ZNK4FMOD27PlayModeRandomNoRepeatState5indexEv	FMOD::PlayModeRandomNoRepeatState::index() const	Y			00208290	
_ZNK4FMOD27PlayModeRandomNoRepeatState8parentIDEv	FMOD::PlayModeRandomNoRepeatState::parentID() const	Y			00208298	
_ZNK4FMOD28EventEnvelopePointRepository3getEiPPNS_18EventEnvelopePointE	FMOD::EventEnvelopePointRepository::get(int, FMOD::EventEnvelopePoint**) const	Y			002189dc	
_ZNK4FMOD28PlayModeRandomNoRepeatGlobal2idEv	FMOD::PlayModeRandomNoRepeatGlobal::id() const	Y			00208178	
_ZNK4FMOD28PlayModeRandomNoRepeatGlobal5State5countEv	FMOD::PlayModeRandomNoRepeatGlobal::State::count() const	Y			00208138	
_ZNK4FMOD28PlayModeRandomNoRepeatGlobal5State5indexEv	FMOD::PlayModeRandomNoRepeatGlobal::State::index() const	Y			00208134	
_ZNK4FMOD28PlayModeRandomNoRepeatGlobal5State8parentIDEv	FMOD::PlayModeRandomNoRepeatGlobal::State::parentID() const	Y			0020813c	
_ZNK4FMOD4RIFF16SimpleListLayout12supportsTypeEi	FMOD::RIFF::SimpleListLayout::supportsType(int) const	Y			0021e190	
_ZNK4FMOD8CoreLink12getConditionEv	FMOD::CoreLink::getCondition() const	Y			0020c77c	
_ZNK4FMOD8CoreLink13getEndSegmentEv	FMOD::CoreLink::getEndSegment() const	Y			0020c778	
_ZNK4FMOD8CoreLink17getTransitionTypeEv	FMOD::CoreLink::getTransitionType() const	Y			0020c780	
_ZNK4FMOD9CoreTheme10getTimeoutEv	FMOD::CoreTheme::getTimeout() const	Y			0020c2bc	
_ZNK4FMOD9CoreTheme12getStartModeEv	FMOD::CoreTheme::getStartMode() const	Y			0020c2ac	
_ZNK4FMOD9CoreTheme12getSyncStyleEv	FMOD::CoreTheme::getSyncStyle() const	Y			0020c2b8	
_ZNK4FMOD9CoreTheme18getCrossfadeLengthEv	FMOD::CoreTheme::getCrossfadeLength() const	Y			0020c2b4	
_ZNK4FMOD9CoreTheme18getTransitionStyleEv	FMOD::CoreTheme::getTransitionStyle() const	Y			0020c2b0	
_ZNKSt10bad_typeid4whatEv	std::bad_typeid::what() const			Y		00193e58
_ZNKSt13bad_exception4whatEv	std::bad_exception::what() const			Y		00193c28
_ZNKSt16bad_array_length4whatEv	std::bad_array_length::what() const			Y		00193c88
_ZNKSt20bad_array_new_length4whatEv	std::bad_array_new_length::what() const			Y		00193c68
_ZNKSt8bad_cast4whatEv	std::bad_cast::what() const			Y		00193e28
_ZNKSt9bad_alloc4whatEv	std::bad_alloc::what() const			Y		00193c48
_ZNKSt9exception4whatEv	std::exception::what() const			Y		00193c18
_ZNSt10bad_typeidC1Ev	std::bad_typeid::bad_typeid()			Y		00193e34
_ZNSt10bad_typeidC2Ev	std::bad_typeid::bad_typeid()			Y		00193e34
_ZNSt10bad_typeidD0Ev	std::bad_typeid::~bad_typeid()			Y		00193e48
_ZNSt10bad_typeidD1Ev	std::bad_typeid::~bad_typeid()			Y		00193e44
_ZNSt10bad_typeidD2Ev	std::bad_typeid::~bad_typeid()			Y		00193e44
_ZNSt13bad_exceptionD0Ev	std::bad_exception::~bad_exception()			Y		00193c24
_ZNSt13bad_exceptionD1Ev	std::bad_exception::~bad_exception()			Y		00193c10
_ZNSt13bad_exceptionD2Ev	std::bad_exception::~bad_exception()			Y		00193c10
_ZNSt16bad_array_lengthC1Ev	std::bad_array_length::bad_array_length()			Y		00193c74
_ZNSt16bad_array_lengthC2Ev	std::bad_array_length::bad_array_length()			Y		00193c74
_ZNSt16bad_array_lengthD0Ev	std::bad_array_length::~bad_array_length()			Y		00193c84
_ZNSt16bad_array_lengthD1Ev	std::bad_array_length::~bad_array_length()			Y		00193c10
_ZNSt16bad_array_lengthD2Ev	std::bad_array_length::~bad_array_length()			Y		00193c10
_ZNSt20bad_array_new_lengthC1Ev	std::bad_array_new_length::bad_array_new_length()			Y		00193c54
_ZNSt20bad_array_new_lengthC2Ev	std::bad_array_new_length::bad_array_new_length()			Y		00193c54
_ZNSt20bad_array_new_lengthD0Ev	std::bad_array_new_length::~bad_array_new_length()			Y		00193c64
_ZNSt20bad_array_new_lengthD1Ev	std::bad_array_new_length::~bad_array_new_length()			Y		00193c10
_ZNSt20bad_array_new_lengthD2Ev	std::bad_array_new_length::~bad_array_new_length()			Y		00193c10
_ZNSt8bad_castC1Ev	std::bad_cast::bad_cast()			Y		00193e04
_ZNSt8bad_castC2Ev	std::bad_cast::bad_cast()			Y		00193e04
_ZNSt8bad_castD0Ev	std::bad_cast::~bad_cast()			Y		00193e18
_ZNSt8bad_castD1Ev	std::bad_cast::~bad_cast()			Y		00193e14
_ZNSt8bad_castD2Ev	std::bad_cast::~bad_cast()			Y		00193e14
_ZNSt9bad_allocC1Ev	std::bad_alloc::bad_alloc()			Y		00193c34
_ZNSt9bad_allocC2Ev	std::bad_alloc::bad_alloc()			Y		00193c34
_ZNSt9bad_allocD0Ev	std::bad_alloc::~bad_alloc()			Y		00193c44
_ZNSt9bad_allocD1Ev	std::bad_alloc::~bad_alloc()			Y		00193c10
_ZNSt9bad_allocD2Ev	std::bad_alloc::~bad_alloc()			Y		00193c10
_ZNSt9exceptionD0Ev	std::exception::~exception()			Y		00193c12
_ZNSt9exceptionD1Ev	std::exception::~exception()			Y		00193c10
_ZNSt9exceptionD2Ev	std::exception::~exception()			Y		00193c10
_ZNSt9type_infoD0Ev	std::type_info::~type_info()			Y		00193dfe
_ZNSt9type_infoD1Ev	std::type_info::~type_info()			Y		00193dfc
_ZNSt9type_infoD2Ev	std::type_info::~type_info()			Y		00193dfc
_ZSt10unexpectedv	std::unexpected()			Y		00192448
_ZSt13get_terminatev	std::get_terminate()			Y		00192460
_ZSt13set_terminatePFvvE	std::set_terminate(void (*)())			Y		00193ef4
_ZSt14get_unexpectedv	std::get_unexpected()			Y		001923cc
_ZSt14set_unexpectedPFvvE	std::set_unexpected(void (*)())			Y		00193ec4
_ZSt15get_new_handlerv	std::get_new_handler()			Y		001924cc
_ZSt15set_new_handlerPFvvE	std::set_new_handler(void (*)())			Y		001924a8
_ZSt9terminatev	std::terminate()			Y		001923e0
_ZThn16_NK4FMOD13EventProjectI3getEiPPNS_9SoundBankE	non-virtual thunk to FMOD::EventProjectI::get(int, FMOD::SoundBank**) const	Y			00218970	
_ZThn344_N4FMOD12OutputPolledD0Ev	non-virtual thunk to FMOD::OutputPolled::~OutputPolled()	Y			00287090	
_ZThn344_N4FMOD12OutputPolledD1Ev	non-virtual thunk to FMOD::OutputPolled::~OutputPolled()	Y			0028708c	
_ZThn8_N4FMOD17CoreCueRepositoryD0Ev	non-virtual thunk to FMOD::CoreCueRepository::~CoreCueRepository()	Y			0020c3f4	
_ZThn8_N4FMOD17CoreCueRepositoryD1Ev	non-virtual thunk to FMOD::CoreCueRepository::~CoreCueRepository()	Y			0020c3f0	
_ZThn8_N4FMOD18CoreLinkRepositoryD0Ev	non-virtual thunk to FMOD::CoreLinkRepository::~CoreLinkRepository()	Y			0020c6f4	
_ZThn8_N4FMOD18CoreLinkRepositoryD1Ev	non-virtual thunk to FMOD::CoreLinkRepository::~CoreLinkRepository()	Y			0020c6f0	
_ZThn8_N4FMOD19CoreSceneRepositoryD0Ev	non-virtual thunk to FMOD::CoreSceneRepository::~CoreSceneRepository()	Y			0020c4e8	
_ZThn8_N4FMOD19CoreSceneRepositoryD1Ev	non-virtual thunk to FMOD::CoreSceneRepository::~CoreSceneRepository()	Y			0020c4e4	
_ZThn8_N4FMOD19CoreThemeRepositoryD0Ev	non-virtual thunk to FMOD::CoreThemeRepository::~CoreThemeRepository()	Y			0020c55c	
_ZThn8_N4FMOD19CoreThemeRepositoryD1Ev	non-virtual thunk to FMOD::CoreThemeRepository::~CoreThemeRepository()	Y			0020c558	
_ZThn8_N4FMOD21CoreSegmentRepositoryD0Ev	non-virtual thunk to FMOD::CoreSegmentRepository::~CoreSegmentRepository()	Y			0020c680	
_ZThn8_N4FMOD21CoreSegmentRepositoryD1Ev	non-virtual thunk to FMOD::CoreSegmentRepository::~CoreSegmentRepository()	Y			0020c67c	
_ZThn8_N4FMOD22CoreTimelineRepositoryD0Ev	non-virtual thunk to FMOD::CoreTimelineRepository::~CoreTimelineRepository()	Y			0020c5d0	
_ZThn8_N4FMOD22CoreTimelineRepositoryD1Ev	non-virtual thunk to FMOD::CoreTimelineRepository::~CoreTimelineRepository()	Y			0020c5cc	
_ZThn8_N4FMOD23CoreParameterRepositoryD0Ev	non-virtual thunk to FMOD::CoreParameterRepository::~CoreParameterRepository()	Y			0020c474	
_ZThn8_N4FMOD23CoreParameterRepositoryD1Ev	non-virtual thunk to FMOD::CoreParameterRepository::~CoreParameterRepository()	Y			0020c470	
_ZThn8_NK4FMOD17CoreCueRepository15getSupportedTagEv	non-virtual thunk to FMOD::CoreCueRepository::getSupportedTag() const	Y			0020c400	
_ZThn8_NK4FMOD18CoreLinkRepository15getSupportedTagEv	non-virtual thunk to FMOD::CoreLinkRepository::getSupportedTag() const	Y			0020c700	
_ZThn8_NK4FMOD19CoreSceneRepository15getSupportedTagEv	non-virtual thunk to FMOD::CoreSceneRepository::getSupportedTag() const	Y			0020c4f4	
_ZThn8_NK4FMOD19CoreThemeRepository15getSupportedTagEv	non-virtual thunk to FMOD::CoreThemeRepository::getSupportedTag() const	Y			0020c568	
_ZThn8_NK4FMOD21CoreSegmentRepository15getSupportedTagEv	non-virtual thunk to FMOD::CoreSegmentRepository::getSupportedTag() const	Y			0020c68c	
_ZThn8_NK4FMOD22CoreTimelineRepository15getSupportedTagEv	non-virtual thunk to FMOD::CoreTimelineRepository::getSupportedTag() const	Y			0020c5dc	
_ZThn8_NK4FMOD23CoreParameterRepository15getSupportedTagEv	non-virtual thunk to FMOD::CoreParameterRepository::getSupportedTag() const	Y			0020c480	
_ZdaPv	operator delete[](void*)			Y		00193d1c
_ZdaPvRKSt9nothrow_t	operator delete[](void*, std::nothrow_t const&)			Y		00193d20
_ZdaPvSt11align_val_t	operator delete[](void*, std::align_val_t)			Y		00193dee
_ZdaPvSt11align_val_tRKSt9nothrow_t	operator delete[](void*, std::align_val_t, std::nothrow_t const&)			Y		00193df2
_ZdaPvj	operator delete[](void*, unsigned int)			Y		00193d24
_ZdaPvjSt11align_val_t	operator delete[](void*, unsigned int, std::align_val_t)			Y		00193df6
_ZdlPv	operator delete(void*)			Y		00193d10
_ZdlPvRKSt9nothrow_t	operator delete(void*, std::nothrow_t const&)			Y		00193d14
_ZdlPvSt11align_val_t	operator delete(void*, std::align_val_t)			Y		00193de0
_ZdlPvSt11align_val_tRKSt9nothrow_t	operator delete(void*, std::align_val_t, std::nothrow_t const&)			Y		00193de4
_ZdlPvj	operator delete(void*, unsigned int)			Y		00193d18
_ZdlPvjSt11align_val_t	operator delete(void*, unsigned int, std::align_val_t)			Y		00193de8
_Znaj	operator new[](unsigned int)			Y		00193cf2
_ZnajRKSt9nothrow_t	operator new[](unsigned int, std::nothrow_t const&)			Y		00193cf6
_ZnajSt11align_val_t	operator new[](unsigned int, std::align_val_t)			Y		00193dc2
_ZnajSt11align_val_tRKSt9nothrow_t	operator new[](unsigned int, std::align_val_t, std::nothrow_t const&)			Y		00193dc6
_Znwj	operator new(unsigned int)			Y		00193c94
_ZnwjRKSt9nothrow_t	operator new(unsigned int, std::nothrow_t const&)			Y		00193cd8
_ZnwjSt11align_val_t	operator new(unsigned int, std::align_val_t)			Y		00193d28
_ZnwjSt11align_val_tRKSt9nothrow_t	operator new(unsigned int, std::align_val_t, std::nothrow_t const&)			Y		00193da8
_adler32	adler32			Y		0018c2d4
_adler32_combine	adler32_combine			Y		0018c4d8
_armv7_neon_probe	_armv7_neon_probe			Y		0018ff00
_armv7_tick	_armv7_tick			Y		0018ff08
_armv8_aes_probe	_armv8_aes_probe			Y		0018ff10
_armv8_pmull_probe	_armv8_pmull_probe			Y		0018ff28
_armv8_sha1_probe	_armv8_sha1_probe			Y		0018ff18
_armv8_sha256_probe	_armv8_sha256_probe			Y		0018ff20
_checkFirstCreditPackBoughtWriteAction	checkFirstCreditPackBoughtWriteAction			Y		00094708
_compress	compress			Y		00188054
_compress2	compress2			Y		00187fcc
_compressBound	compressBound			Y		00188068
_crc32	crc32			Y		001898a8
_crc32_combine	crc32_combine			Y		00189b2c
_cxa_allocate_dependent_exception	__cxa_allocate_dependent_exception			Y		00191d6a
_cxa_allocate_exception	__cxa_allocate_exception			Y		00191d30
_cxa_begin_catch	__cxa_begin_catch			Y		00191ecc
_cxa_begin_cleanup	__cxa_begin_cleanup			Y		00191e18
_cxa_call_unexpected	__cxa_call_unexpected			Y		00192a14
_cxa_current_exception_type	__cxa_current_exception_type			Y		00192004
_cxa_current_primary_exception	__cxa_current_primary_exception			Y		001920b8
_cxa_decrement_exception_refcount	__cxa_decrement_exception_refcount			Y		00191fc4
_cxa_deleted_virtual	__cxa_deleted_virtual			Y		00192d78
_cxa_demangle	__cxa_demangle			Y		00194030
_cxa_end_catch	__cxa_end_catch			Y		00191f3c
_cxa_end_cleanup	__cxa_end_cleanup			Y		00191d20
_cxa_free_dependent_exception	__cxa_free_dependent_exception			Y		00191d88
_cxa_free_exception	__cxa_free_exception			Y		00191d5a
_cxa_get_exception_ptr	__cxa_get_exception_ptr			Y		00191e12
_cxa_get_globals	__cxa_get_globals			Y		001921dc
_cxa_get_globals_fast	__cxa_get_globals_fast			Y		00192224
_cxa_guard_abort	__cxa_guard_abort			Y		00192374
_cxa_guard_acquire	__cxa_guard_acquire			Y		001922a8
_cxa_guard_release	__cxa_guard_release			Y		0019231c
_cxa_increment_exception_refcount	__cxa_increment_exception_refcount			Y		0019209c
_cxa_pure_virtual	__cxa_pure_virtual			Y		00192d68
_cxa_rethrow	__cxa_rethrow			Y		0019203c
_cxa_rethrow_primary_exception	__cxa_rethrow_primary_exception			Y		00192118
_cxa_throw	__cxa_throw			Y		00191d8c
_cxa_uncaught_exception	__cxa_uncaught_exception			Y		001921b4
_cxa_uncaught_exceptions	__cxa_uncaught_exceptions			Y		001921c4
_decrypt	decrypt			Y		0006b8ca
_deflate	deflate			Y		00188520
_deflateBound	deflateBound			Y		00188c00
_deflateCopy	deflateCopy			Y		00188c8e
_deflateEnd	deflateEnd			Y		00188234
_deflateInit2_	deflateInit2_			Y		00188094
_deflateInit_	deflateInit_			Y		00188074
_deflateParams	deflateParams			Y		0018848c
_deflatePrime	deflatePrime			Y		00188466
_deflateReset	deflateReset			Y		001882cc
_deflateSetDictionary	deflateSetDictionary			Y		0018838c
_deflateSetHeader	deflateSetHeader			Y		0018844e
_deflateTune	deflateTune			Y		00188be4
_dynamic_cast	__dynamic_cast			Y		0019362c
_getStringUTFChars	getStringUTFChars			Y		00094818
_get_crc_table	get_crc_table			Y		0018989c
_glAlphaFunc	glAlphaFunc			Y		0006dac6
_glClientActiveTexture	glClientActiveTexture			Y		0006dae0
_glColor4f	glColor4f			Y		0006dae4
_glColorPointer	glColorPointer			Y		0006dada
_glDisableClientState	glDisableClientState			Y		0006dae8
_glEnableClientState	glEnableClientState			Y		0006dade
_glFogf	glFogf			Y		0006dacc
_glFogfv	glFogfv			Y		0006dace
_glHint	glHint			Y		0006daec
_glLightModelfv	glLightModelfv			Y		0006daea
_glLightfv	glLightfv			Y		0006dae6
_glLoadIdentity	glLoadIdentity			Y		0006dac8
_glLoadMatrixf	glLoadMatrixf			Y		0006dad0
_glMaterialf	glMaterialf			Y		0006daee
_glMaterialfv	glMaterialfv			Y		0006dae2
_glMatrixMode	glMatrixMode			Y		0006dac2
_glMultMatrixf	glMultMatrixf			Y		0006dad4
_glNormalPointer	glNormalPointer			Y		0006dad8
_glScalef	glScalef			Y		0006daca
_glShadeModel	glShadeModel			Y		0006dac0
_glTexCoordPointer	glTexCoordPointer			Y		0006dad6
_glTexEnvf	glTexEnvf			Y		0006dadc
_glTexEnvi	glTexEnvi			Y		0006dad2
_glVertexPointer	glVertexPointer			Y		0006dac4
_gxx_personality_v0	__gxx_personality_v0			Y		001924e0
_inflate	inflate			Y		00186b18
_inflateBack	inflateBack			Y		00189cc8
_inflateBackEnd	inflateBackEnd			Y		0018a6d0
_inflateBackInit_	inflateBackInit_			Y		00189c34
_inflateCopy	inflateCopy			Y		00187efc
_inflateEnd	inflateEnd			Y		00187cd6
_inflateGetHeader	inflateGetHeader			Y		00187d8e
_inflateInit2_	inflateInit2_			Y		00186a6c
_inflateInit_	inflateInit_			Y		00186b0c
_inflatePrime	inflatePrime			Y		00186a34
_inflateReset	inflateReset			Y		001869f4
_inflateSetDictionary	inflateSetDictionary			Y		00187d04
_inflateSync	inflateSync			Y		00187da8
_inflateSyncPoint	inflateSyncPoint			Y		00187ede
_inflate_fast	inflate_fast			Y		0018bf08
_inflate_table	inflate_table			Y		0018a724
_loadAPK	loadAPK			Y		00093cc4
_loadAPKAndZip	loadAPKAndZip			Y		00093d0c
_mh_execute_header	__mh_execute_header	Y			00001000	
_ndk23_Init	ndk23_Init			Y		00093d58
_ndk23_InitWithZip	ndk23_InitWithZip			Y		00093e80
_ndk23_getCurrentFiredStatus	ndk23_getCurrentFiredStatus			Y		00093d52
_ndk23_getExitFlag	ndk23_getExitFlag			Y		00093cb4
_ndk23_getScreenshotFlag	ndk23_getScreenshotFlag			Y		00093cac
_ndk23_handleAcceleration	ndk23_handleAcceleration			Y		00094018
_ndk23_handleTouchPadEvent	ndk23_handleTouchPadEvent			Y		000942bc
_ndk23_handleTouchScreenEvent	ndk23_handleTouchScreenEvent			Y		00094014
_ndk23_ndkDone	ndk23_ndkDone			Y		00093fec
_ndk23_newrender	ndk23_newrender			Y		0009412c
_ndk23_resetScreenshotFlag	ndk23_resetScreenshotFlag			Y		00093cb0
_ndk23_resize	ndk23_resize			Y		00093fac
_ndk23_sendingPauseSignal	ndk23_sendingPauseSignal			Y		000943bc
_ndk23_sendingResumeSignal	ndk23_sendingResumeSignal			Y		000943f0
_ndk23_setCountryCode	ndk23_setCountryCode			Y		000943a8
_ndk23_setDisplayHeightAndWidth	ndk23_setDisplayHeightAndWidth			Y		00093d50
_ndk23_setRootDirectory	ndk23_setRootDirectory			Y		00094358
_ndk23_setZipDirectory	ndk23_setZipDirectory			Y		00094380
_ndk_autosave	ndk_autosave			Y		00094770
_ndk_checkPlaytimeAndSpendOfferwallCredits	ndk_checkPlaytimeAndSpendOfferwallCredits			Y		00094280
_ndk_getCurrentApplicationModule	ndk_getCurrentApplicationModule			Y		000947ac
_ndk_getDLC_1_BOUGHT	ndk_getDLC_1_BOUGHT			Y		00094524
_ndk_getDLC_2_BOUGHT	ndk_getDLC_2_BOUGHT			Y		00094548
_ndk_getDLC_3_BOUGHT	ndk_getDLC_3_BOUGHT			Y		0009456c
_ndk_getDLC_4_BOUGHT	ndk_getDLC_4_BOUGHT			Y		00094590
_ndk_getDLC_5_BOUGHT	ndk_getDLC_5_BOUGHT			Y		000945b4
_ndk_getLogoShown	ndk_getLogoShown			Y		000947d0
_ndk_iapBoughtConsumable	ndk_iapBoughtConsumable			Y		000945d8
_ndk_iapBoughtPremium	ndk_iapBoughtPremium			Y		00094410
_ndk_isInMainMenu	ndk_isInMainMenu			Y		000947e0
_ndk_resetNativeItemInformationList	ndk_resetNativeItemInformationList			Y		00094e38
_ndk_setNativeItemInformationList	ndk_setNativeItemInformationList			Y		00094858
_opensubkeyfile	opensubkeyfile			Y		0006b2a0
